src,tar,t,label
17468,17467,73,0
19015,19034,73,0
18232,18243,73,0
15591,15649,73,0
18970,18972,73,0
18232,18180,73,0
15592,15591,73,0
18177,18186,73,0
17626,17621,73,0
15590,15655,73,0
14101,14147,73,0
18177,18194,73,0
18085,18074,73,0
15590,15625,73,0
14767,14731,73,0
13577,13632,73,0
13272,13271,73,0
14731,14723,73,0
13577,13580,73,0
18821,18857,73,0
13881,13887,73,0
13577,13609,73,0
16356,16354,73,0
15747,15781,73,0
14899,14905,73,0
14461,14475,73,0
15788,15752,73,0
14899,14908,73,0
16712,16744,73,1
16533,16540,73,0
15903,15907,73,0
13728,13726,73,0
16713,16716,73,1
14968,14908,73,0
14968,14960,73,0
18676,18674,73,0
19305,19384,73,0
18675,18680,73,0
19305,19307,73,0
16206,16204,73,0
15072,15154,73,0
16204,16289,73,0
15072,15160,73,0
16210,16204,73,0
16204,16210,73,0
16243,16210,73,0
17167,17191,73,0
13426,13424,74,0
13424,13427,74,0
18488,18548,74,0
17315,17377,74,0
19153,19161,74,0
17048,17041,74,0
17467,17468,74,0
18971,18977,74,0
17469,17467,74,0
17468,17473,74,0
18074,18085,74,0
17769,17778,74,0
18186,18177,74,0
17769,17773,74,0
15590,15594,74,0
14723,14731,74,0
13271,13273,74,0
18822,18882,74,0
13577,13580,74,0
13271,13273,74,0
16356,16359,74,0
16372,16386,74,0
14565,14612,74,0
17958,17926,74,0
16608,16540,74,0
16372,16386,74,0
15903,15902,74,0
15748,15755,74,0
14566,14628,74,0
14236,14231,74,0
15439,15432,74,0
14565,14642,74,1
13728,13734,74,0
16716,16712,74,1
15438,15432,74,0
14968,14983,74,0
14565,14612,74,0
13728,13732,74,0
16713,16716,74,1
15439,15436,74,0
14968,14980,74,0
14565,14600,74,0
18674,18677,74,0
16713,16711,74,1
15439,15432,74,0
19306,19305,74,0
18674,18752,74,0
16713,16716,74,1
19305,19390,74,0
16861,16857,74,0
16713,16773,74,1
16856,16923,74,0
15072,15157,74,0
16712,16716,74,0
13424,13480,74,0
17013,17047,74,0
18971,18977,74,0
17620,17622,74,0
18177,18213,74,0
18074,18111,74,0
15590,15628,74,0
18827,18822,74,0
18232,18194,74,0
17468,17467,74,0
13881,13887,74,0
18822,18827,74,0
17769,17774,74,0
13273,13325,74,0
18821,18854,74,0
18344,18335,74,0
14723,14731,74,0
17923,17926,74,0
16542,16533,74,0
15748,15755,74,0
14731,14767,74,0
18822,18827,74,0
14723,14731,74,0
13729,13726,74,0
16091,16090,74,0
14968,14986,74,0
14565,14562,74,0
16047,16045,74,0
15445,15436,74,0
14901,14968,74,0
18674,18755,74,0
15440,15445,74,0
19305,19387,74,0
18674,18758,74,0
18675,18680,74,0
16857,16944,74,0
15073,15077,74,0
16857,16941,74,0
16713,16803,74,0
15072,15077,74,0
16713,16800,74,0
15072,15077,74,0
16210,16204,74,0
15072,15081,74,0
17160,17170,74,0
16243,16213,74,0
15073,15157,74,0
16243,16289,74,0
16205,16208,74,0
18485,18487,75,0
19175,19161,75,0
17315,17355,75,0
17048,17010,75,0
19153,19150,75,0
17315,17321,75,0
17048,17010,75,0
18972,18970,75,0
17330,17312,75,0
17621,17620,75,0
14086,14082,75,0
18073,18085,75,0
15590,15602,75,0
15599,15591,75,0
14413,14411,75,0
13582,13576,75,0
13272,13277,75,0
18335,18344,75,0
14413,14475,75,0
18334,18339,75,0
18177,18243,75,0
17926,17923,75,0
15907,15903,75,0
15752,15747,75,0
18372,18344,75,0
18194,18178,75,0
17778,17770,75,0
17469,17466,75,0
15903,15902,75,0
14731,14722,75,0
14236,14232,75,0
18821,18824,75,0
17541,17529,75,0
14232,14268,75,0
13726,13728,75,0
16355,16359,75,0
14566,14653,75,0
16357,16372,75,0
16045,16131,75,0
14968,14902,75,0
14566,14650,75,0
16090,16046,75,0
15445,15441,75,0
19384,19305,75,0
15445,15521,75,0
18675,18673,75,0
16858,16857,75,0
16857,16859,75,0
16713,16797,75,0
16713,16715,75,0
17161,17164,75,0
15072,15077,75,0
16204,16210,75,0
15272,15278,75,0
18514,18520,75,0
13425,13428,75,0
18492,18488,75,0
18488,18485,75,0
19175,19161,75,0
19015,19031,75,0
17326,17315,75,0
17013,17047,75,0
17688,17649,75,0
14086,14125,75,1
17621,17655,75,0
14085,14082,75,1
18085,18073,75,0
18073,18085,75,0
15590,15599,75,0
14082,14101,75,1
13880,13887,75,0
13276,13273,75,0
18073,18085,75,0
17688,17620,75,0
13273,13306,75,0
17958,18005,75,0
15748,15832,75,0
14415,14461,75,0
13273,13277,75,0
18335,18420,75,0
18074,18085,75,0
17771,17769,75,0
16534,16618,75,0
15746,15748,75,0
14722,14811,75,0
14461,14496,75,0
18336,18335,75,0
17769,17854,75,0
17468,17467,75,0
14724,14722,75,0
13729,13809,75,0
18823,18821,75,0
17541,17554,75,0
13728,13727,75,0
16372,16441,75,0
14968,14908,75,0
14566,14656,75,0
16372,16358,75,0
16045,16134,75,0
14566,14568,75,0
19305,19310,75,0
16045,16048,75,0
15445,15524,75,0
18675,18680,75,0
15445,15527,75,0
16857,16947,75,0
16714,16713,75,0
17167,17159,75,0
15073,15107,75,0
16205,16202,75,0
15338,15273,75,0
18492,18514,76,0
13425,13422,76,0
17330,17326,76,0
17012,17044,76,0
18972,18975,76,0
17048,17010,76,0
18972,18977,76,0
17010,17012,76,0
17688,17624,76,0
14085,14084,76,1
17688,17704,76,0
14085,14092,76,1
13273,13351,76,0
18073,18159,76,0
15749,15748,76,0
14461,14493,76,0
14085,14122,76,1
13273,13357,76,0
18335,18337,76,0
18177,18270,76,0
18073,18156,76,0
17924,17958,76,0
17769,17857,76,0
16534,16615,76,0
15902,15904,76,0
15748,15835,76,0
14722,14725,76,0
14461,14499,76,0
14144,14085,76,1
18821,18909,76,0
18335,18417,76,0
18178,18183,76,0
17769,17772,76,0
17541,17471,76,0
16534,16621,76,0
14722,14805,76,0
13729,13812,76,0
18821,18906,76,0
17470,17541,76,0
14231,14299,76,0
13729,13815,76,0
16372,16444,76,0
14567,14566,76,0
19304,19302,76,0
16372,16438,76,0
16045,16137,76,0
18674,18673,76,0
16856,16941,76,0
15432,15445,76,0
15438,15432,76,0
17167,17170,76,0
16243,16202,76,0
19216,19175,76,0
13424,13429,76,0
19152,19210,76,0
17314,17337,76,0
17314,17318,76,0
18977,19015,76,0
17315,17322,76,0
17012,17017,76,0
17315,17326,76,0
17315,17326,76,0
15595,15590,76,0
13881,13943,76,0
15591,15595,76,0
13577,13574,76,0
17688,17701,76,0
17623,17688,76,0
13273,13354,76,0
18075,18073,76,0
17958,18008,76,0
15904,15900,76,0
15748,15829,76,0
14461,14416,76,0
13273,13275,76,0
18335,18423,76,0
18179,18177,76,0
18073,18076,76,0
17958,17925,76,0
17769,17851,76,0
16535,16534,76,0
15748,15750,76,0
14722,14731,76,0
14086,14089,76,0
18821,18903,76,0
18177,18180,76,0
17541,17551,76,0
16534,16536,76,0
15748,15778,76,0
14968,14954,76,0
14722,14808,76,0
14233,14231,76,0
14101,14180,76,0
13729,13731,76,0
17541,17557,76,0
14900,14905,76,0
14722,14731,76,0
14612,14566,76,0
14231,14234,76,0
13730,13729,76,0
19305,19390,76,0
16533,16571,76,0
16046,16050,76,0
14899,14898,76,0
17541,17467,76,0
16540,16533,76,0
13726,13729,76,0
16534,16568,76,0
13726,13729,76,0
16936,16861,76,0
17167,17170,76,0
15521,15439,76,0
16205,16310,76,0
15432,15445,76,0
16210,16205,76,0
15436,15438,76,0
15295,15278,76,0
18488,18526,77,0
18487,18526,77,0
13425,13422,77,0
18488,18494,77,0
19153,19161,77,0
18972,18977,77,0
17380,17315,77,0
17314,17407,77,0
13577,13579,77,0
15590,15593,77,0
17688,17707,77,0
15592,15590,77,0
14411,14461,77,0
13274,13273,77,0
18372,18344,77,0
18073,18162,77,0
17958,18002,77,0
14414,14411,77,0
18372,18338,77,0
18177,18267,77,0
17769,17778,77,0
15752,15747,77,0
14101,14174,77,0
18822,18827,77,0
18335,18333,77,0
18177,18264,77,0
17770,17778,77,0
14566,14600,77,0
14414,14448,77,0
14231,14322,77,0
14101,14177,77,0
19305,19384,77,0
18335,18368,77,0
14231,14316,77,0
18674,18680,77,0
17468,17526,77,0
16354,16372,77,0
14900,14908,77,0
18335,18338,77,0
13726,13728,77,0
16608,16540,77,0
16857,16890,77,0
16540,16534,77,0
16713,16716,77,0
17167,17158,77,0
16206,16205,77,0
15438,15436,77,0
16205,16207,77,0
15272,15278,77,0
15295,15307,77,0
13425,13422,77,0
18514,18485,77,0
13424,13480,77,0
13424,13429,77,0
19152,19161,77,0
19015,19028,77,0
17048,17010,77,0
13424,13423,77,0
19015,19034,77,0
18972,18977,77,0
18972,19005,77,0
17316,17314,77,0
17314,17317,77,0
13882,13880,77,0
13880,13883,77,0
13577,13657,77,0
17655,17621,77,0
15590,15679,77,0
13576,13582,77,0
15904,15994,77,0
15590,15676,77,0
13272,13306,77,0
15752,15788,77,0
18074,18156,77,0
17922,17977,77,0
17769,17768,77,0
15747,15829,77,0
14767,14731,77,0
14411,14414,77,0
14087,14101,77,0
13273,13277,77,0
18186,18232,77,0
15788,15745,77,0
14565,14625,77,0
14231,14319,77,0
14101,14088,77,0
18674,18730,77,0
17926,17923,77,0
14899,14954,77,0
14566,14571,77,0
18675,18680,77,0
18372,18332,77,0
17958,17951,77,0
16111,16045,77,1
14900,14960,77,0
18675,18702,77,0
17922,17926,77,0
16355,16359,77,0
16091,16105,77,1
14929,14968,77,0
17923,17926,77,0
16372,16354,77,0
16046,16090,77,1
14968,14986,77,0
16936,16861,77,0
16533,16540,77,0
14899,14908,77,0
14899,14908,77,0
17161,17217,77,0
16716,16713,77,0
16046,16090,77,1
14968,14986,77,0
15072,15075,77,0
16205,16316,77,0
16205,16313,77,0
15274,15272,77,0
16210,16204,77,0
15272,15388,77,0
18514,18485,78,0
17013,17015,78,0
19152,19150,78,0
17013,17092,78,0
13424,13422,78,0
13424,13427,78,0
18972,19057,78,0
18972,19054,78,0
17314,17404,78,0
17314,17401,78,0
13880,13967,78,0
17622,17620,78,0
13880,13964,78,0
13577,13663,78,0
17330,17337,78,0
15590,15682,78,0
13578,13577,78,0
17326,17330,78,0
15904,15991,78,0
17770,17829,78,0
14414,14493,78,0
14414,14411,78,0
14232,14236,78,0
19304,19310,78,0
17469,17467,78,0
14414,14442,78,0
18867,18827,78,0
18372,18344,78,0
19308,19304,78,0
18821,18827,78,0
14642,14566,78,0
19308,19304,78,0
18827,18821,78,0
18680,18674,78,0
14662,14612,78,0
18827,18867,78,0
17923,17926,78,0
16857,16887,78,0
16608,16537,78,0
14662,14628,78,0
19308,19348,78,0
16438,16356,78,0
16712,16718,78,0
16131,16045,78,0
14900,15005,78,0
16045,16111,78,0
14901,14900,78,0
16050,16091,78,0
16091,16090,78,0
15438,15432,78,0
15072,15181,78,0
16046,16131,78,0
15072,15187,78,0
16050,16091,78,0
16243,16210,78,0
15272,15391,78,0
15272,15275,78,0
18492,18488,78,0
19154,19175,78,0
17013,17098,78,0
19175,19236,78,0
17013,17010,78,0
13426,13424,78,0
13424,13510,78,0
18972,18974,78,0
18973,18972,78,0
17621,17620,78,0
13880,13970,78,0
13577,13660,78,0
17315,17326,78,0
15590,15679,78,0
15905,15904,78,0
15591,15631,78,0
18178,18194,78,0
14325,14238,78,0
15752,15747,78,0
14723,14720,78,0
14413,14411,78,0
18372,18344,78,0
15788,15778,78,0
14086,14094,78,0
13726,13729,78,0
18334,18395,78,0
15755,15788,78,0
18334,18423,78,0
18177,18183,78,0
18674,18673,78,0
18008,17958,78,0
14662,14612,78,0
19306,19304,78,0
18679,18674,78,0
16936,16890,78,0
16540,16533,78,0
16372,16444,78,0
19304,19414,78,0
16947,16857,78,0
16533,16615,78,0
18867,18819,78,0
16861,16936,78,0
14900,15011,78,0
14900,14902,78,0
16861,16857,78,0
16861,16856,78,0
15438,15546,78,0
15074,15072,78,0
16131,16045,78,0
15072,15184,78,0
16091,16164,78,0
15072,15077,78,0
16205,16210,78,0
15077,15174,78,0
15272,15385,79,0
18489,18487,79,0
19175,19242,79,0
17013,17095,79,0
19175,19239,79,0
17014,17013,79,0
13424,13513,79,0
17010,17048,79,0
13424,13507,79,0
18972,19060,79,0
13887,13880,79,0
13577,13582,79,0
17314,17326,79,0
17048,17010,79,0
17067,17012,79,0
15904,15906,79,0
17769,17778,79,0
15904,15988,79,0
15595,15591,79,0
14727,14722,79,0
13272,13354,79,0
13728,13726,79,0
14413,14411,79,0
14232,14293,79,0
18232,18270,79,0
15788,15807,79,0
14413,14472,79,0
18344,18372,79,0
17922,17928,79,0
14413,14499,79,0
14231,14335,79,1
18674,18677,79,0
14325,14293,79,0
19304,19408,79,0
18674,18778,79,0
17167,17163,79,0
16540,16608,79,0
16355,16359,79,0
19304,19307,79,0
18827,18821,79,0
17161,17170,79,0
16535,16534,79,0
18823,18867,79,0
14900,15008,79,0
16857,16972,79,0
15438,15441,79,0
16857,16859,79,0
15439,15432,79,0
16091,16048,79,0
16047,16091,79,0
15072,15187,79,0
18487,18573,79,0
19175,19155,79,0
18971,18970,79,0
17622,17675,79,0
13881,13937,79,0
13577,13580,79,0
17315,17318,79,0
17769,17778,79,0
17010,17013,79,0
15602,15591,79,0
17541,17467,79,0
15991,15904,79,0
15590,15631,79,0
14767,14754,79,0
17469,17554,79,0
15595,15686,79,0
17468,17474,79,0
15591,15649,79,0
17468,17499,79,0
14180,14101,79,0
13828,13726,79,0
18344,18334,79,0
18232,18270,79,0
17958,17925,79,0
14566,14612,79,0
14461,14418,79,0
17926,17922,79,0
14662,14642,79,0
18676,18674,79,0
19304,19411,79,0
18674,18784,79,0
17162,17167,79,0
16534,16649,79,0
18867,18935,79,0
17167,17268,79,0
16534,16646,79,0
15005,14900,79,0
18867,18824,79,0
16857,16966,79,0
15440,15438,79,0
16857,16969,79,0
15438,15549,79,0
16091,16161,79,0
16204,16234,80,0
16091,16167,80,0
15273,15278,80,1
16050,16091,80,0
16046,16053,80,0
18487,18570,80,0
18487,18576,80,0
19153,19187,80,0
17622,17627,80,0
13911,13881,80,0
13580,13576,80,0
17314,17322,80,0
13576,13580,80,0
13577,13582,80,0
13424,13422,80,0
13577,13582,80,0
17770,17857,80,0
15904,15907,80,0
14723,14780,80,0
15591,15649,80,0
17467,17468,80,0
15752,15747,80,0
18372,18337,80,0
14413,14416,80,0
13729,13731,80,0
18334,18398,80,0
17958,18027,80,0
14662,14568,80,0
14414,14472,80,0
14086,14122,80,0
13730,13729,80,0
17922,17926,80,0
14662,14679,80,0
18674,18781,80,0
17167,17271,80,0
16534,16536,80,0
16372,16465,80,0
19305,19308,80,0
18867,18929,80,0
17167,17274,80,0
16534,16643,80,0
16372,16471,80,0
18867,18932,80,0
17161,17164,80,0
18867,18827,80,0
17161,17170,80,0
16858,16857,80,0
15438,15552,80,0
15077,15072,80,0
15077,15174,80,0
15174,15077,80,0
15174,15080,80,0
16204,16260,80,0
15073,15110,80,0
18487,18490,80,0
19153,19161,80,0
18970,19015,80,0
17621,17620,80,0
13880,13887,80,0
17322,17314,80,0
13576,13581,80,0
17769,17802,80,0
17330,17326,80,0
13428,13425,80,0
17315,17326,80,0
15902,15904,80,0
13272,13269,80,0
17330,17352,80,0
15903,15902,80,0
14723,14720,80,0
15590,15602,80,0
14722,14731,80,0
17541,17467,80,0
15749,15788,80,0
14731,14722,80,0
18186,18232,80,0
15747,15751,80,0
18372,18442,80,0
14415,14413,80,0
13729,13840,80,0
18334,18395,80,0
17958,18030,80,0
14662,14682,80,0
14413,14525,80,0
13729,13843,80,0
17958,18033,80,0
16712,16716,80,0
14567,14662,80,0
14231,14351,80,0
14231,14234,80,0
19304,19310,80,0
16372,16468,80,0
16372,16358,80,0
18867,18827,80,0
17160,17170,80,0
16857,16917,80,0
16540,16608,80,0
15445,15471,80,0
16936,16966,81,0
16534,16540,81,0
15439,15432,81,0
15445,15432,81,0
16856,16861,81,0
16936,16947,81,0
16856,16861,81,0
16243,16210,81,0
16131,16046,81,0
16936,16861,81,0
16045,16050,81,0
16857,16923,81,0
15073,15110,81,0
19152,19210,81,0
19015,18977,81,0
18492,18488,81,0
17621,17675,81,0
17622,17704,81,0
17770,17775,81,0
17010,17013,81,0
13577,13609,81,0
13424,13422,81,0
13271,13272,81,0
17330,17431,81,0
17330,17428,81,0
15903,15969,81,0
14723,14831,81,0
17469,17467,81,0
15788,15750,81,0
14724,14723,81,0
15788,15858,81,0
18372,18448,81,0
14413,14522,81,0
13729,13837,81,0
18675,18778,81,0
18372,18445,81,0
17924,17958,81,0
16712,16715,81,0
14662,14685,81,0
14413,14519,81,0
16716,16713,81,0
14231,14348,81,0
14231,14345,81,0
19304,19308,81,0
16357,16372,81,0
19304,19310,81,0
17170,17167,81,0
15307,15273,81,0
16534,16590,81,0
15439,15432,81,0
16205,16335,81,0
16243,16208,81,0
16045,16083,81,0
16861,16857,81,0
15073,15205,81,0
18488,18485,81,0
13887,13880,81,0
17621,17620,81,0
17770,17778,81,0
13577,13660,81,0
13273,13275,81,0
17012,17121,81,0
13425,13428,81,0
13272,13277,81,0
17330,17425,81,0
15904,15909,81,0
15628,15686,81,0
13425,13429,81,0
17330,17317,81,0
17468,17581,81,0
14723,14725,81,0
18177,18180,81,0
17468,17471,81,0
15788,15861,81,0
14723,14834,81,0
15788,15855,81,0
18336,18372,81,0
17958,17926,81,0
14101,14206,81,0
16712,16825,81,0
14461,14411,81,0
14085,14082,81,0
13809,13828,81,0
16713,16767,81,0
14900,14929,81,0
14233,14231,81,0
16354,16372,81,0
13828,13726,81,0
17167,17170,81,0
13728,13726,81,0
19305,19387,81,0
18827,18867,81,0
18827,18867,81,0
16608,16618,82,0
16205,16338,82,0
16862,16856,82,0
16205,16207,82,0
16045,16050,82,0
16857,16854,82,0
16046,16090,82,0
15074,15073,82,0
16936,16862,82,0
15073,15075,82,0
16936,16917,82,0
16045,16090,82,0
16045,16050,82,0
19153,19156,82,0
18487,18545,82,0
13880,13964,82,0
17621,17649,82,0
17770,17778,82,0
13576,13582,82,0
17012,17124,82,0
13577,13580,82,0
13273,13383,82,0
17014,17012,82,0
13424,13533,82,0
13274,13273,82,0
17316,17330,82,0
15903,15907,82,0
13426,13424,82,0
18177,18296,82,0
17470,17468,82,0
14723,14837,82,0
18179,18177,82,0
17468,17578,82,0
15903,15907,82,0
15788,15781,82,0
18674,18781,82,0
14566,14562,82,0
18675,18673,82,0
18335,18344,82,0
14101,14200,82,0
18674,18673,82,0
18332,18335,82,0
16714,16712,82,0
14101,14088,82,0
18372,18344,82,0
16712,16828,82,0
14461,14411,82,0
18372,18365,82,0
17921,17923,82,1
17161,17170,82,0
16355,16354,82,0
19308,19348,82,0
17161,17170,82,0
18867,18851,82,0
17923,18005,82,1
17161,17165,82,0
17922,17926,82,1
15295,15292,82,0
15295,15313,82,0
16205,16341,82,0
15365,15272,82,0
16206,16205,82,0
16204,16208,82,0
15073,15208,82,0
16857,16923,82,0
16204,16202,82,0
15073,15211,82,0
19153,19161,82,0
18514,18495,82,0
18972,18976,82,0
18971,18977,82,0
17770,17826,82,0
17623,17622,82,0
17778,17870,82,0
17012,17015,82,0
13578,13576,82,0
13273,13380,82,0
17322,17330,82,0
17012,17118,82,0
15591,15702,82,0
13576,13687,82,0
13424,13427,82,0
13273,13377,82,0
17330,17404,82,0
17012,17010,82,0
15592,15591,82,0
13424,13539,82,0
13272,13380,82,0
17048,17010,82,0
13276,13272,82,0
18177,18290,82,0
17468,17575,82,0
17330,17377,82,0
15903,16018,82,0
15788,15755,82,0
18177,18293,82,0
17318,17330,82,0
15903,16015,82,0
15747,15804,82,0
14662,14612,82,0
17315,17349,82,0
18675,18680,82,0
14908,14968,82,0
14087,14101,82,0
16712,16822,82,0
14461,14469,82,0
14335,14325,82,0
14101,14203,82,0
18335,18344,82,0
14236,14231,82,0
16372,16354,82,0
14335,14231,82,0
14085,14082,82,0
19348,19336,82,0
18827,18867,82,0
14232,14335,82,0
13729,13761,82,0
17160,17197,83,0
17170,17160,83,0
17160,17170,83,0
15432,15438,83,0
15272,15292,83,0
15274,15273,83,0
18485,18487,83,0
13880,13967,83,0
18972,19057,83,0
13881,13884,83,0
13880,13887,83,0
17622,17730,83,0
17770,17877,83,0
17622,17733,83,0
17771,17770,83,0
13576,13684,83,0
15591,15708,83,0
13576,13690,83,0
13424,13536,83,0
17013,17010,83,0
15591,15705,83,0
14722,14731,83,0
13273,13357,83,0
14723,14783,83,0
18177,18237,83,0
15903,15906,83,0
14566,14562,83,0
15905,15903,83,0
15747,15829,83,0
18674,18702,83,0
14413,14411,83,0
18674,18673,83,0
18334,18344,83,0
16713,16716,83,0
18372,18448,83,0
14101,14206,83,0
18822,18827,83,0
18335,18344,83,0
16712,16716,83,0
14325,14335,83,0
18344,18334,83,0
16716,16712,83,0
17926,17922,83,0
13729,13843,83,0
13726,13729,83,0
17161,17166,83,0
16533,16540,83,0
15439,15436,83,0
15273,15419,83,0
18514,18485,83,0
19015,18977,83,0
13880,13888,83,0
18972,19057,83,0
19015,19031,83,0
17622,17624,83,0
17770,17880,83,0
17622,17727,83,0
17770,17883,83,0
17622,17627,83,0
17688,17620,83,0
17688,17675,83,0
13576,13579,83,0
17688,17681,83,0
17095,17012,83,0
15591,15593,83,0
14625,14566,83,0
15903,16021,83,0
15755,15748,83,0
14968,14897,83,0
14767,14731,83,0
14461,14448,83,0
14767,14731,83,0
18867,18827,83,0
18673,18675,83,0
14085,14082,83,0
14101,14082,84,0
17983,17958,84,0
19348,19307,84,0
13729,13731,84,0
19306,19348,84,0
16713,16710,84,1
16608,16536,84,0
13729,13862,84,0
17167,17294,84,0
16533,16540,84,0
15439,15524,84,0
15445,15436,84,0
18970,18971,84,0
18971,18974,84,0
17770,17772,84,0
13577,13582,84,0
17012,17010,84,0
15590,15595,84,0
15591,15595,84,0
14662,14570,84,0
15755,15748,84,0
15590,15599,84,0
15747,15751,84,0
15595,15590,84,1
17314,17428,84,0
15904,15991,84,0
14413,14496,84,0
15903,16015,84,0
15903,15900,84,0
15591,15625,84,0
18680,18675,84,0
18674,18680,84,0
15595,15590,84,0
14101,14082,84,0
18822,18827,84,0
18335,18344,84,0
18821,18827,84,0
18335,18332,84,0
19348,19438,84,0
17958,17926,84,0
16713,16842,84,1
13730,13729,84,0
19348,19435,84,0
17167,17297,84,0
16608,16674,84,0
13729,13868,84,0
17167,17300,84,0
16608,16671,84,0
15440,15438,84,0
13882,13880,84,0
18488,18490,84,0
13991,13880,84,0
18971,19083,84,0
18971,19086,84,0
13424,13507,84,0
17012,17095,84,0
13425,13429,84,0
13271,13273,84,0
17620,17621,84,0
17012,17092,84,0
13580,13576,84,0
18177,18243,84,0
13577,13638,84,0
17314,17337,84,0
15788,15752,84,0
14413,14442,84,0
15903,16015,84,0
14731,14722,84,0
18674,18677,85,0
14082,14085,85,0
18676,18674,85,0
15590,15649,85,0
14236,14325,85,0
18823,18821,85,0
18335,18472,85,0
18821,18957,85,0
18336,18335,85,0
17958,18062,85,0
16842,16713,85,0
19348,19441,85,0
17958,17925,85,0
13729,13865,85,0
18488,18601,85,0
13881,13879,85,0
18489,18488,85,0
13880,13994,85,0
18971,19080,85,0
18973,18971,85,0
19086,18972,85,0
18971,18975,85,0
19015,18977,85,0
17870,17775,85,0
19060,18971,85,0
17770,17883,85,0
13393,13273,85,1
17541,17467,85,0
13424,13428,85,0
13272,13393,85,1
14561,14566,85,0
13273,13271,85,0
18232,18267,85,0
14662,14597,85,0
18186,18232,85,0
14968,14980,85,0
14662,14600,85,0
17337,17330,85,0
15747,15835,85,0
14566,14594,85,0
13684,13577,85,0
14414,14411,85,0
13577,13574,85,0
15904,15899,85,0
14414,14519,85,0
13576,13582,85,0
16372,16354,85,0
15903,16021,85,0
14414,14411,85,0
13576,13580,85,0
15904,15909,85,0
14086,14177,85,0
13582,13576,85,0
18674,18810,85,0
14231,14262,85,0
18674,18807,85,0
14232,14335,85,0
18821,18954,85,0
18335,18469,85,0
16842,16712,85,0
14265,14325,85,0
18488,18598,85,0
13880,13988,85,0
18488,18604,85,0
13880,13991,85,0
18487,18485,85,0
18971,18970,85,0
17870,17778,85,0
17469,17467,85,0
13424,13422,85,0
17622,17620,85,0
17468,17467,85,0
17012,17010,85,0
13300,13272,85,0
17688,17678,85,0
17469,17467,85,0
17620,17688,85,0
17469,17578,85,0
14968,15032,85,0
18178,18194,85,0
17541,17467,85,0
17318,17330,85,0
14899,14932,85,0
15747,15752,85,0
16356,16468,85,0
15748,15858,85,0
14722,14725,85,0
14414,14551,85,0
15903,15907,86,0
14722,14862,86,0
14414,14416,86,0
18674,18804,86,0
15590,15727,86,0
19175,19261,86,0
19175,19264,86,0
13880,13883,86,0
18487,18604,86,0
18971,18977,86,0
17883,17770,86,0
17770,17826,86,0
13428,13425,86,0
13272,13276,86,0
17622,17620,86,0
17469,17467,86,0
14968,15029,86,0
17316,17315,86,0
14901,14968,86,0
16355,16359,86,0
15907,15904,86,0
15747,15886,86,0
14722,14856,86,0
14414,14548,86,0
14082,14086,86,0
13702,13713,86,0
14724,14722,86,0
14414,14545,86,0
14086,14200,86,0
13580,13576,86,0
19154,19175,86,0
19175,19155,86,0
13881,13943,86,0
18977,19015,86,0
13424,13483,86,0
17048,17010,86,0
13424,13429,86,0
13271,13272,86,0
13428,13425,86,0
17770,17854,86,0
17621,17730,86,0
13424,13461,86,0
17688,17754,86,0
17468,17467,86,0
13425,13428,86,0
18177,18186,86,0
17467,17541,86,0
17315,17456,86,0
14968,14902,86,0
17315,17450,86,0
14968,15035,86,0
16356,16358,87,0
15903,15902,87,0
15749,15747,87,0
19175,19267,87,0
13880,13887,87,0
17013,17010,87,0
13272,13276,87,0
17769,17826,87,0
17688,17751,87,0
17623,17688,87,0
17469,17471,87,0
13424,13428,87,0
17469,17604,87,0
17315,17317,87,0
14968,14908,87,0
13424,13565,87,0
17315,17453,87,0
19153,19157,87,0
13881,13991,87,0
18514,18523,87,0
18514,18485,87,0
19015,18977,87,0
18972,18970,87,0
13272,13407,87,0
17012,17148,87,0
17770,17778,87,0
17778,17870,87,0
17688,17757,87,0
17688,17624,87,0
17469,17607,87,0
14968,15032,87,0
13424,13427,87,0
19153,19267,88,0
13880,13887,88,0
18488,18545,88,0
18970,18971,88,0
17014,17012,88,0
13272,13275,88,0
17012,17142,88,0
13272,13410,88,0
17770,17911,88,0
18179,18177,88,0
17770,17772,88,0
19175,19161,88,0
13887,13880,88,0
13881,13887,88,0
13880,13887,88,0
18514,18492,88,0
18971,19104,88,0
18972,18977,88,0
17012,17015,88,0
13274,13272,88,0
17012,17145,88,0
13272,13404,88,0
19161,19153,89,0
19153,19158,89,0
13881,13887,89,0
18514,18622,89,0
18487,18526,89,0
18971,19110,89,0
19152,19187,89,0
13881,13887,89,0
18489,18514,89,0
18514,18625,89,0
13881,13887,90,0
13881,13883,90,0
19153,19151,90,0
19152,19210,91,0
19161,19152,91,0
19175,19161,91,0
19175,19293,92,0
19175,19290,92,0
19175,19155,92,0
25611,25603,92,0
25602,25611,92,0
25454,25449,92,0
25150,25144,92,0
25144,25148,92,0
24965,24963,92,0
24659,24654,92,0
24505,24504,92,0
24505,24511,92,0
24354,24356,92,0
24355,24353,92,0
24055,24054,92,0
24056,24054,92,0
23892,23882,92,0
23883,23886,92,0
23728,23734,92,0
23728,23726,92,0
23571,23576,92,0
23424,23419,92,0
23419,23424,92,0
23272,23268,92,0
23267,23266,92,0
23116,23115,92,0
23117,23121,92,0
22943,22935,92,0
22934,22932,92,0
22912,22910,92,0
22716,22719,92,0
22564,22566,92,0
22566,22571,92,0
22536,22540,92,0
22536,22540,92,0
22240,22237,92,0
22080,22089,92,0
22089,22081,92,0
